ac_no,ac_name,ac_no_name,Category,District,Zone,party_name,Serial no.,candidate_name,candidate_list
161,Biaora,161.Biaora,GEN,Rajgarh,Narmada,INC,1,Purshotam Dangi ( Dangi),1.Purshotam Dangi ( Dangi)
161,Biaora,161.Biaora,GEN,Rajgarh,Narmada,INC,2,Ramchandra Dangi ( Dangi),2.Ramchandra Dangi ( Dangi)
161,Biaora,161.Biaora,GEN,Rajgarh,Narmada,INC,3,Vishwanath Dangi ( Dangi),3.Vishwanath Dangi ( Dangi)
162,Rajgarh,162.Rajgarh,GEN,Rajgarh,Narmada,BJP,1,Amar Singh Yadav ( Yadav),1.Amar Singh Yadav ( Yadav)
162,Rajgarh,162.Rajgarh,GEN,Rajgarh,Narmada,INC,1,Bapusingh Tanwar (Lodha),1.Bapusingh Tanwar (Lodha)
162,Rajgarh,162.Rajgarh,GEN,Rajgarh,Narmada,BJP,1,Haricharan Tiwari ( Brahmin),1.Haricharan Tiwari ( Brahmin)
162,Rajgarh,162.Rajgarh,GEN,Rajgarh,Narmada,INC,1,Hemraj Kalponi ( Sondiya),1.Hemraj Kalponi ( Sondiya)
162,Rajgarh,162.Rajgarh,GEN,Rajgarh,Narmada,BJP,1,Pratap Singh Mandloi ( Sondhiya ),1.Pratap Singh Mandloi ( Sondhiya )
162,Rajgarh,162.Rajgarh,GEN,Rajgarh,Narmada,BJP,2,Pratap Singh Sisodia ( Sondhiya ),2.Pratap Singh Sisodia ( Sondhiya )
162,Rajgarh,162.Rajgarh,GEN,Rajgarh,Narmada,INC,1,Prem Singh Parihar ( Sondhiya),1.Prem Singh Parihar ( Sondhiya)
162,Rajgarh,162.Rajgarh,GEN,Rajgarh,Narmada,INC,2,Rajendra Singh Kinkheda ( Sondhiya),2.Rajendra Singh Kinkheda ( Sondhiya)
163,Khilchipur,163.Khilchipur,GEN,Rajgarh,Narmada,BJP,1,Badrilal Dangi (Dangi),1.Badrilal Dangi (Dangi)
163,Khilchipur,163.Khilchipur,GEN,Rajgarh,Narmada,BJP,2,Dinesh Purohit (Brahmin),2.Dinesh Purohit (Brahmin)
163,Khilchipur,163.Khilchipur,GEN,Rajgarh,Narmada,INC,1,Dr. Ramprasad Dangi (Dangi),1.Dr. Ramprasad Dangi (Dangi)
163,Khilchipur,163.Khilchipur,GEN,Rajgarh,Narmada,BJP,1,Harilal Dangi (Dangi),1.Harilal Dangi (Dangi)
163,Khilchipur,163.Khilchipur,GEN,Rajgarh,Narmada,BJP,2,Nirmal Gupta (Bania),2.Nirmal Gupta (Bania)
163,Khilchipur,163.Khilchipur,GEN,Rajgarh,Narmada,INC,1,Prakash Purohit (Brahmin),1.Prakash Purohit (Brahmin)
163,Khilchipur,163.Khilchipur,GEN,Rajgarh,Narmada,INC,2,Priyavrat Singh (Rajput),2.Priyavrat Singh (Rajput)
164,Sarangpur,164.Sarangpur,SC,Rajgarh,Narmada,INC,3,Banwari Malviya (Balahi),3.Banwari Malviya (Balahi)
164,Sarangpur,164.Sarangpur,SC,Rajgarh,Narmada,BJP,1,Gautam Tetwal (Kotwal),1.Gautam Tetwal (Kotwal)
164,Sarangpur,164.Sarangpur,SC,Rajgarh,Narmada,INC,1,Kala Mahesh Malviya (Balahi),1.Kala Mahesh Malviya (Balahi)
164,Sarangpur,164.Sarangpur,SC,Rajgarh,Narmada,INC,2,Krishna Mohan Malviya (Balahi),2.Krishna Mohan Malviya (Balahi)
164,Sarangpur,164.Sarangpur,SC,Rajgarh,Narmada,BJP,1,Kunwarji Kothar (Khatik),1.Kunwarji Kothar (Khatik)
164,Sarangpur,164.Sarangpur,SC,Rajgarh,Narmada,INC,1,Mahesh Malviya (Balahi),1.Mahesh Malviya (Balahi)
164,Sarangpur,164.Sarangpur,SC,Rajgarh,Narmada,BJP,1,Ramlal Khatak (Valmiki),1.Ramlal Khatak (Valmiki)
164,Sarangpur,164.Sarangpur,SC,Rajgarh,Narmada,BJP,2,Sandesh Rajore  (Khatik),2.Sandesh Rajore  (Khatik)
165,Susner,165.Susner,GEN,Agar Malwa,Malwa,INC,1,Bansi Lal Patidar (Kurmi),1.Bansi Lal Patidar (Kurmi)
165,Susner,165.Susner,GEN,Agar Malwa,Malwa,INC,2,Bhairav Singh Bapu (Sondhiya),2.Bhairav Singh Bapu (Sondhiya)
165,Susner,165.Susner,GEN,Agar Malwa,Malwa,INC,3,Bhupendra Singh Chauhan (Rajput),3.Bhupendra Singh Chauhan (Rajput)
165,Susner,165.Susner,GEN,Agar Malwa,Malwa,BJP,1,Dilip Ji Saklecha (Jain),1.Dilip Ji Saklecha (Jain)
165,Susner,165.Susner,GEN,Agar Malwa,Malwa,INC,1,Kailash Patidar (Kurmi),1.Kailash Patidar (Kurmi)
165,Susner,165.Susner,GEN,Agar Malwa,Malwa,BJP,1,Murli Patidar (Kurmi),1.Murli Patidar (Kurmi)
165,Susner,165.Susner,GEN,Agar Malwa,Malwa,SP,1,Prem Yadav (Yadav),1.Prem Yadav (Yadav)
165,Susner,165.Susner,GEN,Agar Malwa,Malwa,BJP,1,Rana Vikram Singh (Rajput),1.Rana Vikram Singh (Rajput)
165,Susner,165.Susner,GEN,Agar Malwa,Malwa,BJP,2,Santosh Joshi (Baeragi OBC),2.Santosh Joshi (Baeragi OBC)
165,Susner,165.Susner,GEN,Agar Malwa,Malwa,INC,1,Vallabhav bhai Ambawati (Patidar),1.Vallabhav bhai Ambawati (Patidar)
166,Agar,166.Agar,SC,Agar Malwa,Malwa,BJP,1,Anil Firojiya (Khatik),1.Anil Firojiya (Khatik)
166,Agar,166.Agar,SC,Agar Malwa,Malwa,AAP,1,Babu Lal Malviya (Balahi),1.Babu Lal Malviya (Balahi)
166,Agar,166.Agar,SC,Agar Malwa,Malwa,BJP,1,Bunty Otwal (Valmiki),1.Bunty Otwal (Valmiki)
166,Agar,166.Agar,SC,Agar Malwa,Malwa,INC,1,Gauri Shanker Shuryawanshi (Harijan),1.Gauri Shanker Shuryawanshi (Harijan)
166,Agar,166.Agar,SC,Agar Malwa,Malwa,INC,2,Lalu Ram Malviya (Balahi),2.Lalu Ram Malviya (Balahi)
166,Agar,166.Agar,SC,Agar Malwa,Malwa,INC,3,Raja Kumar Gore (Valmiki),3.Raja Kumar Gore (Valmiki)
166,Agar,166.Agar,SC,Agar Malwa,Malwa,BJP,1,Rajkumar Jatiya (Valmiki),1.Rajkumar Jatiya (Valmiki)
166,Agar,166.Agar,SC,Agar Malwa,Malwa,BJP,2,Rekha Ratnagar (Khatik),2.Rekha Ratnagar (Khatik)
166,Agar,166.Agar,SC,Agar Malwa,Malwa,INC,1,Vipin Wankhede (Valmiki),1.Vipin Wankhede (Valmiki)
167,Shajapur,167.Shajapur,GEN,Shajapur,Malwa,BJP,1,Amba Ram Karada (Gurjar),1.Amba Ram Karada (Gurjar)
167,Shajapur,167.Shajapur,GEN,Shajapur,Malwa,BJP,2,Arun Bhimawat (Kurmi),2.Arun Bhimawat (Kurmi)
167,Shajapur,167.Shajapur,GEN,Shajapur,Malwa,AIMIM,1,Hafiz bhai (Muslim),1.Hafiz bhai (Muslim)
167,Shajapur,167.Shajapur,GEN,Shajapur,Malwa,INC,1,Hukum Singh Karada (Gurjar),1.Hukum Singh Karada (Gurjar)
167,Shajapur,167.Shajapur,GEN,Shajapur,Malwa,BJP,1,Kshitij Bhat (Brahmin),1.Kshitij Bhat (Brahmin)
167,Shajapur,167.Shajapur,GEN,Shajapur,Malwa,BSP,1,Ram Prasad Chondiya (Balahi),1.Ram Prasad Chondiya (Balahi)
167,Shajapur,167.Shajapur,GEN,Shajapur,Malwa,INC,1,Ramveer Singh Shikarwar (Rajput),1.Ramveer Singh Shikarwar (Rajput)
167,Shajapur,167.Shajapur,GEN,Shajapur,Malwa,INC,2,Virender Singh Gohil (Rajput),2.Virender Singh Gohil (Rajput)
168,Shujalpur,168.Shujalpur,GEN,Shajapur,Malwa,BJP,1,Devendra Singh Sisodiya (Rajput),1.Devendra Singh Sisodiya (Rajput)
168,Shujalpur,168.Shujalpur,GEN,Shajapur,Malwa,BJP,2,Inder Singh Parmar (Parmar),2.Inder Singh Parmar (Parmar)
168,Shujalpur,168.Shujalpur,GEN,Shajapur,Malwa,BJP,3,Jaswant Singh Hada (Rajput),3.Jaswant Singh Hada (Rajput)
168,Shujalpur,168.Shujalpur,GEN,Shajapur,Malwa,INC,1,Mahendra Joshi (Brahmin),1.Mahendra Joshi (Brahmin)
168,Shujalpur,168.Shujalpur,GEN,Shajapur,Malwa,INC,2,Rachna Jain (Jain),2.Rachna Jain (Jain)
168,Shujalpur,168.Shujalpur,GEN,Shajapur,Malwa,INC,3,Ramveer Singh Shikarwar (Rajput),3.Ramveer Singh Shikarwar (Rajput)
168,Shujalpur,168.Shujalpur,GEN,Shajapur,Malwa,INC,4,Yogender Singh Bunty (Rajput),4.Yogender Singh Bunty (Rajput)
169,Kalapipal,169.Kalapipal,GEN,Shajapur,Malwa,INC,5,Bhojraj Parmar (Parmar),5.Bhojraj Parmar (Parmar)
169,Kalapipal,169.Kalapipal,GEN,Shajapur,Malwa,INC,6,Chaturbhuj Tomar (Khati),6.Chaturbhuj Tomar (Khati)
169,Kalapipal,169.Kalapipal,GEN,Shajapur,Malwa,IND,1,Chaturbhuj Tomar (Khati),1.Chaturbhuj Tomar (Khati)
169,Kalapipal,169.Kalapipal,GEN,Shajapur,Malwa,INC,1,Kunal Chaudhary (Khati),1.Kunal Chaudhary (Khati)
169,Kalapipal,169.Kalapipal,GEN,Shajapur,Malwa,BJP,1,Lakhan Chandrawanshi (Khati),1.Lakhan Chandrawanshi (Khati)
169,Kalapipal,169.Kalapipal,GEN,Shajapur,Malwa,BJP,2,Manoj Chaudhary (Khati),2.Manoj Chaudhary (Khati)
169,Kalapipal,169.Kalapipal,GEN,Shajapur,Malwa,BJP,3,Sunil Dethal (Khati),3.Sunil Dethal (Khati)
169,Kalapipal,169.Kalapipal,GEN,Shajapur,Malwa,BJP,4,Suresh Arya (Brahmin),4.Suresh Arya (Brahmin)
170,Sonkatch,170.Sonkatch,SC,Dewas,Malwa,INC,1,Arjun Verma (Khatik),1.Arjun Verma (Khatik)
170,Sonkatch,170.Sonkatch,SC,Dewas,Malwa,BJP,1,Rajendra Verma,1.Rajendra Verma
170,Sonkatch,170.Sonkatch,SC,Dewas,Malwa,BJP,2,Rajesh Sonkar,2.Rajesh Sonkar
170,Sonkatch,170.Sonkatch,SC,Dewas,Malwa,INC,1,Sajjan Singh Verma (Khatik),1.Sajjan Singh Verma (Khatik)
170,Sonkatch,170.Sonkatch,SC,Dewas,Malwa,BJP,1,Suraj Kairoo,1.Suraj Kairoo
171,Dewas,171.Dewas,GEN,Dewas,Malwa,INC,1,Bhagwan Chabra (Rajput),1.Bhagwan Chabra (Rajput)
171,Dewas,171.Dewas,GEN,Dewas,Malwa,BJP,1,"Gayatri Raje Pawar (Maratha)
(Ex MLA)","1.Gayatri Raje Pawar (Maratha)
(Ex MLA)"
171,Dewas,171.Dewas,GEN,Dewas,Malwa,INC,1,Jai Singh Thakur (Rajput),1.Jai Singh Thakur (Rajput)
171,Dewas,171.Dewas,GEN,Dewas,Malwa,INC,2,Jaiprakash Shastri (Brahmin),2.Jaiprakash Shastri (Brahmin)
171,Dewas,171.Dewas,GEN,Dewas,Malwa,INC,3,Pradeep Chaudhary (Khati),3.Pradeep Chaudhary (Khati)
171,Dewas,171.Dewas,GEN,Dewas,Malwa,INC,4,Pravesh Aggarwal (Bania),4.Pravesh Aggarwal (Bania)
171,Dewas,171.Dewas,GEN,Dewas,Malwa,BJP,1,"RaiSingh Sendhwa (Rajput)
(Ex Nigham President)","1.RaiSingh Sendhwa (Rajput)
(Ex Nigham President)"
171,Dewas,171.Dewas,GEN,Dewas,Malwa,INC,1,Ritesh Tripathi (Brahmin),1.Ritesh Tripathi (Brahmin)
171,Dewas,171.Dewas,GEN,Dewas,Malwa,BJP,1,"Sharad Pachunkar (Maratha) 
(Ex Mahapaur)","1.Sharad Pachunkar (Maratha) 
(Ex Mahapaur)"
171,Dewas,171.Dewas,GEN,Dewas,Malwa,BJP,2,"Subhash Sharma (Brahmin)
(Mahapaur Dewas Nagar Nigam)","2.Subhash Sharma (Brahmin)
(Mahapaur Dewas Nagar Nigam)"
172,Hatpipliya,172.Hatpipliya,GEN,Dewas,Malwa,INC,1,Ashok Patel (Rajput),1.Ashok Patel (Rajput)
172,Hatpipliya,172.Hatpipliya,GEN,Dewas,Malwa,BJP,1,"Bahadur Mukhati (Khati OBC)
(Ex BJP DP)","1.Bahadur Mukhati (Khati OBC)
(Ex BJP DP)"
172,Hatpipliya,172.Hatpipliya,GEN,Dewas,Malwa,BJP,2,"Manoj Chaudhary (Khati OBC)
(Inc to BJP MLA)","2.Manoj Chaudhary (Khati OBC)
(Inc to BJP MLA)"
172,Hatpipliya,172.Hatpipliya,GEN,Dewas,Malwa,BJP,3,"Nand Kishore Patidar (OBC)
(Ex DP BJP)  ","3.Nand Kishore Patidar (OBC)
(Ex DP BJP)  "
172,Hatpipliya,172.Hatpipliya,GEN,Dewas,Malwa,BJP,4,"Narendra Rajput (Rajput)
(ZP President)","4.Narendra Rajput (Rajput)
(ZP President)"
172,Hatpipliya,172.Hatpipliya,GEN,Dewas,Malwa,INC,1,Rajveer Singh Bhagel (Rajput),1.Rajveer Singh Bhagel (Rajput)
172,Hatpipliya,172.Hatpipliya,GEN,Dewas,Malwa,INC,2,Vikram Mukati (Choudhary OBC),2.Vikram Mukati (Choudhary OBC)
172,Hatpipliya,172.Hatpipliya,GEN,Dewas,Malwa,INC,3,Vishwajeet Chauhan (Rajput),3.Vishwajeet Chauhan (Rajput)
173,Khategaon,173.Khategaon,GEN,Dewas,Malwa,BJP,1,"Aashish Govind Sharma (Brahmin)
(MLA)","1.Aashish Govind Sharma (Brahmin)
(MLA)"
173,Khategaon,173.Khategaon,GEN,Dewas,Malwa,BJP,2,"Brij Mohan Doot (General) 
(Ex MLA)","2.Brij Mohan Doot (General) 
(Ex MLA)"
173,Khategaon,173.Khategaon,GEN,Dewas,Malwa,INC,1,Dr Om Patel (Jaat OBC),1.Dr Om Patel (Jaat OBC)
173,Khategaon,173.Khategaon,GEN,Dewas,Malwa,INC,2,Kailash Kundal (Brahmin),2.Kailash Kundal (Brahmin)
173,Khategaon,173.Khategaon,GEN,Dewas,Malwa,INC,3,Lakshmi Narayan Bandewala (Kalota OBC),3.Lakshmi Narayan Bandewala (Kalota OBC)
173,Khategaon,173.Khategaon,GEN,Dewas,Malwa,INC,4,Manish Chaudhary (Jaat OBC),4.Manish Chaudhary (Jaat OBC)
173,Khategaon,173.Khategaon,GEN,Dewas,Malwa,INC,5,Manoj Holani (Jain),5.Manoj Holani (Jain)
173,Khategaon,173.Khategaon,GEN,Dewas,Malwa,BJP,1,"Maya Patel (Jaat OBC)
(BJP leader)","1.Maya Patel (Jaat OBC)
(BJP leader)"
173,Khategaon,173.Khategaon,GEN,Dewas,Malwa,INC,1,Mukesh Patel (Brahmin,1.Mukesh Patel (Brahmin
174,Bagli,174.Bagli,ST,Dewas,Malwa,INC,2, Kamal Maskule (Bhilala ST),2. Kamal Maskule (Bhilala ST)
174,Bagli,174.Bagli,ST,Dewas,Malwa,INC,3,Gopal Bhonsale (Korku ST),3.Gopal Bhonsale (Korku ST)
174,Bagli,174.Bagli,ST,Dewas,Malwa,INC,4,Kamal Waskle (Bhilala ST),4.Kamal Waskle (Bhilala ST)
174,Bagli,174.Bagli,ST,Dewas,Malwa,INC,5,Nahar Singh Mujalde (Bhilala ST),5.Nahar Singh Mujalde (Bhilala ST)
174,Bagli,174.Bagli,ST,Dewas,Malwa,BJP,1,"Pahadsingh Kannoje (Bhilala ST)
(MLA)","1.Pahadsingh Kannoje (Bhilala ST)
(MLA)"
174,Bagli,174.Bagli,ST,Dewas,Malwa,INC,1,Raman Mangilal (Korku ST),1.Raman Mangilal (Korku ST)
174,Bagli,174.Bagli,ST,Dewas,Malwa,BJP,1,"Sangeeta Barela (Barela ST)
(Nigam President)","1.Sangeeta Barela (Barela ST)
(Nigam President)"
174,Bagli,174.Bagli,ST,Dewas,Malwa,BJP,2,"Sunita Barela (Barela ST)
(Quite influencial and sister of Sangeeta Barela) ","2.Sunita Barela (Barela ST)
(Quite influencial and sister of Sangeeta Barela) "
175,Mandhata,175.Mandhata,GEN,Khandwa,Nimar,BJP,3,Deepak patel ,3.Deepak patel 
175,Mandhata,175.Mandhata,GEN,Khandwa,Nimar,INC,1,Gajendra Singh Solanki (Rajput),1.Gajendra Singh Solanki (Rajput)
175,Mandhata,175.Mandhata,GEN,Khandwa,Nimar,INC,2,Jeentendra Solanki,2.Jeentendra Solanki
175,Mandhata,175.Mandhata,GEN,Khandwa,Nimar,BJP,1,Narain Patel,1.Narain Patel
175,Mandhata,175.Mandhata,GEN,Khandwa,Nimar,INC,1,Narain Singh Tomar,1.Narain Singh Tomar
175,Mandhata,175.Mandhata,GEN,Khandwa,Nimar,BJP,1,Narendar Singh Tomar ,1.Narendar Singh Tomar 
175,Mandhata,175.Mandhata,GEN,Khandwa,Nimar,BJP,2,Raghubir Tomar,2.Raghubir Tomar
175,Mandhata,175.Mandhata,GEN,Khandwa,Nimar,INC,1,Raj Narain Singh (Rajput),1.Raj Narain Singh (Rajput)
175,Mandhata,175.Mandhata,GEN,Khandwa,Nimar,INC,2,Raja Bhaiya ,2.Raja Bhaiya 
175,Mandhata,175.Mandhata,GEN,Khandwa,Nimar,BJP,1,Shmt. Kripa Singh Tomar ,1.Shmt. Kripa Singh Tomar 
175,Mandhata,175.Mandhata,GEN,Khandwa,Nimar,INC,1,Uttam Pal Singh (Rajput) ,1.Uttam Pal Singh (Rajput) 
176,Harsud,176.Harsud,ST,Khandwa,Nimar,INC,2,Suresh Pawar,2.Suresh Pawar
176,Harsud,176.Harsud,ST,Khandwa,Nimar,BJP,1,Vijay Shah,1.Vijay Shah
176,Harsud,176.Harsud,ST,Khandwa,Nimar,BJP,2,Viv Dutt Shah,2.Viv Dutt Shah
177,Khandwa,177.Khandwa,SC,Khandwa,Nimar,BJP,3,Devendra Verma,3.Devendra Verma
177,Khandwa,177.Khandwa,SC,Khandwa,Nimar,BJP,4,Dina pawar ,4.Dina pawar 
177,Khandwa,177.Khandwa,SC,Khandwa,Nimar,BJP,5,kapil anjane ,5.kapil anjane 
177,Khandwa,177.Khandwa,SC,Khandwa,Nimar,INC,1,Kundan Malviya,1.Kundan Malviya
177,Khandwa,177.Khandwa,SC,Khandwa,Nimar,BJP,1,Mukesh Tanve,1.Mukesh Tanve
177,Khandwa,177.Khandwa,SC,Khandwa,Nimar,INC,1,Rinku Sonkar ,1.Rinku Sonkar 
177,Khandwa,177.Khandwa,SC,Khandwa,Nimar,INC,2,Sunil Arya,2.Sunil Arya
177,Khandwa,177.Khandwa,SC,Khandwa,Nimar,INC,3,Yashwant Silawat,3.Yashwant Silawat
178,Pandhana,178.Pandhana,ST,Khandwa,Nimar,INC,4,Asha More,4.Asha More
178,Pandhana,178.Pandhana,ST,Khandwa,Nimar,INC,5,Asharam Thakur,5.Asharam Thakur
178,Pandhana,178.Pandhana,ST,Khandwa,Nimar,BJP,1,Laxman Darbar,1.Laxman Darbar
178,Pandhana,178.Pandhana,ST,Khandwa,Nimar,INC,1,Manoj Bharatkar,1.Manoj Bharatkar
178,Pandhana,178.Pandhana,ST,Khandwa,Nimar,INC,2,Nawal Singh ,2.Nawal Singh 
178,Pandhana,178.Pandhana,ST,Khandwa,Nimar,BJP,1,Rahul Mehta,1.Rahul Mehta
178,Pandhana,178.Pandhana,ST,Khandwa,Nimar,BJP,2,Ram Dagore ,2.Ram Dagore 
178,Pandhana,178.Pandhana,ST,Khandwa,Nimar,INC,1,Rupali Bare,1.Rupali Bare
178,Pandhana,178.Pandhana,ST,Khandwa,Nimar,INC,2,Sachin Bare,2.Sachin Bare
178,Pandhana,178.Pandhana,ST,Khandwa,Nimar,BJP,1,Shailednra jilodiya,1.Shailednra jilodiya
178,Pandhana,178.Pandhana,ST,Khandwa,Nimar,BJP,2,Yoigta Naval Borkar,2.Yoigta Naval Borkar
179,Nepanagar,179.Nepanagar,ST,Burhanpur,Nimar,INC,1,Antar Singh (Rajput),1.Antar Singh (Rajput)
179,Nepanagar,179.Nepanagar,ST,Burhanpur,Nimar,BJP,1,Gangaram marco ,1.Gangaram marco 
179,Nepanagar,179.Nepanagar,ST,Burhanpur,Nimar,INC,1,Kanti Kaawze,1.Kanti Kaawze
179,Nepanagar,179.Nepanagar,ST,Burhanpur,Nimar,INC,2,Kavita Karosiya,2.Kavita Karosiya
179,Nepanagar,179.Nepanagar,ST,Burhanpur,Nimar,BJP,1,Manju Dadu,1.Manju Dadu
179,Nepanagar,179.Nepanagar,ST,Burhanpur,Nimar,INC,1,Nirmala Javrekar,1.Nirmala Javrekar
179,Nepanagar,179.Nepanagar,ST,Burhanpur,Nimar,BJP,1,Rajesh kasde,1.Rajesh kasde
179,Nepanagar,179.Nepanagar,ST,Burhanpur,Nimar,BJP,2,Sumitra Kasde,2.Sumitra Kasde
180,Burhanpur,180.Burhanpur,GEN,Burhanpur,Nimar,INC,1,Ajay Raghuvanshi,1.Ajay Raghuvanshi
180,Burhanpur,180.Burhanpur,GEN,Burhanpur,Nimar,INC,2,Anand Choukesy,2.Anand Choukesy
180,Burhanpur,180.Burhanpur,GEN,Burhanpur,Nimar,BJP,1,Anil Bhosle,1.Anil Bhosle
180,Burhanpur,180.Burhanpur,GEN,Burhanpur,Nimar,BJP,2,Archna Chitnis,2.Archna Chitnis
180,Burhanpur,180.Burhanpur,GEN,Burhanpur,Nimar,BJP,3,harshvardhan singh chauhan ,3.harshvardhan singh chauhan 
180,Burhanpur,180.Burhanpur,GEN,Burhanpur,Nimar,BJP,4,Manoj ladve,4.Manoj ladve
180,Burhanpur,180.Burhanpur,GEN,Burhanpur,Nimar,BJP,5,manoj taarwala,5.manoj taarwala
180,Burhanpur,180.Burhanpur,GEN,Burhanpur,Nimar,INC,1,Noor Qazi (Muslim),1.Noor Qazi (Muslim)
180,Burhanpur,180.Burhanpur,GEN,Burhanpur,Nimar,INC,2,Shadab Khan (Muslim),2.Shadab Khan (Muslim)
180,Burhanpur,180.Burhanpur,GEN,Burhanpur,Nimar,INC,3,Thakur Surendra Singh (Rajput),3.Thakur Surendra Singh (Rajput)
180,Burhanpur,180.Burhanpur,GEN,Burhanpur,Nimar,BJP,1,Vijay gupta ,1.Vijay gupta 
181,Bhikangaon,181.Bhikangaon,ST,Khargone,Nimar,BJP,2,Dhul Singh Dabar,2.Dhul Singh Dabar
181,Bhikangaon,181.Bhikangaon,ST,Khargone,Nimar,INC,1,Gopal Rawat ,1.Gopal Rawat 
181,Bhikangaon,181.Bhikangaon,ST,Khargone,Nimar,BJP,1,Hitesh Mujalde,1.Hitesh Mujalde
181,Bhikangaon,181.Bhikangaon,ST,Khargone,Nimar,INC,1,Indara Pal Singh Wasle,1.Indara Pal Singh Wasle
181,Bhikangaon,181.Bhikangaon,ST,Khargone,Nimar,INC,2,Jhuma Solanki (Bhilala),2.Jhuma Solanki (Bhilala)
181,Bhikangaon,181.Bhikangaon,ST,Khargone,Nimar,BJP,1,Nanda Brahmane,1.Nanda Brahmane
182,Badwaha,182.Badwaha,GEN,Khargone,Nimar,INC,1,Aashish Choudhary,1.Aashish Choudhary
182,Badwaha,182.Badwaha,GEN,Khargone,Nimar,BJP,1,Hipendra Solanki,1.Hipendra Solanki
182,Badwaha,182.Badwaha,GEN,Khargone,Nimar,INC,1,Inder Birla,1.Inder Birla
182,Badwaha,182.Badwaha,GEN,Khargone,Nimar,INC,2,Narendra Patel (gurjar) ,2.Narendra Patel (gurjar) 
182,Badwaha,182.Badwaha,GEN,Khargone,Nimar,INC,3,Nilesh Rokariya,3.Nilesh Rokariya
182,Badwaha,182.Badwaha,GEN,Khargone,Nimar,BJP,1,Rakesh Gupta,1.Rakesh Gupta
182,Badwaha,182.Badwaha,GEN,Khargone,Nimar,BJP,2,Sachin Birla ,2.Sachin Birla 
183,Maheshwar,183.Maheshwar,SC,Khargone,Nimar,BJP,3,Bhupendra Arya,3.Bhupendra Arya
183,Maheshwar,183.Maheshwar,SC,Khargone,Nimar,BJP,4,Rajkumar Mev,4.Rajkumar Mev
183,Maheshwar,183.Maheshwar,SC,Khargone,Nimar,BJP,5,Ritesh Rokare,5.Ritesh Rokare
183,Maheshwar,183.Maheshwar,SC,Khargone,Nimar,INC,1,Sunil Khande ,1.Sunil Khande 
183,Maheshwar,183.Maheshwar,SC,Khargone,Nimar,INC,2,Vijay Lakshmi (Balai),2.Vijay Lakshmi (Balai)
184,Kasrawad,184.Kasrawad,GEN,Khargone,Nimar,BJP,1,Atma Ram Patel,1.Atma Ram Patel
184,Kasrawad,184.Kasrawad,GEN,Khargone,Nimar,BJP,2,Bunty Darbar,2.Bunty Darbar
184,Kasrawad,184.Kasrawad,GEN,Khargone,Nimar,BJP,3,Jeetu Arya,3.Jeetu Arya
184,Kasrawad,184.Kasrawad,GEN,Khargone,Nimar,BJP,4,Rajendra Yadav,4.Rajendra Yadav
184,Kasrawad,184.Kasrawad,GEN,Khargone,Nimar,INC,1,Sachin Yadav (Yadav) ,1.Sachin Yadav (Yadav) 
185,Khargone,185.Khargone,GEN,Khargone,Nimar,BJP,1,Bal Krishna Patidar,1.Bal Krishna Patidar
185,Khargone,185.Khargone,GEN,Khargone,Nimar,BJP,2,Chaya Joshi,2.Chaya Joshi
185,Khargone,185.Khargone,GEN,Khargone,Nimar,INC,1,Parshuram Dandir ,1.Parshuram Dandir 
185,Khargone,185.Khargone,GEN,Khargone,Nimar,BJP,1,Rajendra Rathore,1.Rajendra Rathore
185,Khargone,185.Khargone,GEN,Khargone,Nimar,INC,1,Ravi Joshi (Brahmin),1.Ravi Joshi (Brahmin)
185,Khargone,185.Khargone,GEN,Khargone,Nimar,INC,2,Reva Ramji Patidar ,2.Reva Ramji Patidar 
186,Bhagwanpura,186.Bhagwanpura,ST,Khargone,Nimar,BJP,1,Chandan Singh,1.Chandan Singh
186,Bhagwanpura,186.Bhagwanpura,ST,Khargone,Nimar,INC,1,Dr Govind Mujalda,1.Dr Govind Mujalda
186,Bhagwanpura,186.Bhagwanpura,ST,Khargone,Nimar,BJP,1,Ganjendra Patel,1.Ganjendra Patel
186,Bhagwanpura,186.Bhagwanpura,ST,Khargone,Nimar,BJP,2,Jamuna Singh,2.Jamuna Singh
186,Bhagwanpura,186.Bhagwanpura,ST,Khargone,Nimar,INC,1,Kedar Dabar(Bhilala),1.Kedar Dabar(Bhilala)
186,Bhagwanpura,186.Bhagwanpura,ST,Khargone,Nimar,BJP,1,Ranga Dabar,1.Ranga Dabar
186,Bhagwanpura,186.Bhagwanpura,ST,Khargone,Nimar,INC,1,Sildar Patel ,1.Sildar Patel 
187,Sendhwa ,187.Sendhwa ,ST,Barwani,Nimar,BJP,1,Antar Singh Arya,1.Antar Singh Arya
187,Sendhwa ,187.Sendhwa ,ST,Barwani,Nimar,INC,1,Gyasi Lal Rawat (Barela) ,1.Gyasi Lal Rawat (Barela) 
187,Sendhwa ,187.Sendhwa ,ST,Barwani,Nimar,INC,2,Porlal Kharte,2.Porlal Kharte
187,Sendhwa ,187.Sendhwa ,ST,Barwani,Nimar,BJP,1,Railas Senahi,1.Railas Senahi
187,Sendhwa ,187.Sendhwa ,ST,Barwani,Nimar,INC,1,Shuklal Parmar,1.Shuklal Parmar
187,Sendhwa ,187.Sendhwa ,ST,Barwani,Nimar,INC,2,Sildar Solanki ,2.Sildar Solanki 
187,Sendhwa ,187.Sendhwa ,ST,Barwani,Nimar,BJP,1,Vikas Arya,1.Vikas Arya
